ID_unique_number,Textual_Unit_ID,TextID,Stressed_unit,Morph,Lemma,Analysis,,PH023,1=o,2=u
52739,S0006-3936,0006,nundamsoira,nu,no·,,,2,,
53213,S0006-4009,0006,nundan mórthar,nu,no·,,,2,,
53827,S0006-4126,0006,nundnerbai ón,nu,no·,,,2,,
55205,S0006-4330,0006,nusgabtis,nu,no·,,,2,,
56155,S0006-4500,0006,nubitis,nu,no·,,,2,,
57310,S0006-4705,0006,numsoiradsa,nu,no·,,,2,,
57380,S0006-4717,0006,nupectaigtis,nu,no·,,,2,,
57395,S0006-4717,0006,nuradinse,nu,no·,,,2,,
57445,S0006-4730,0006,sechis conumíctha,nu,no·,,,2,,
57914,S0006-4792,0006,nundixnaigther siu,nu,no·,,,2,,
58881,S0006-4954,0006,lasse nundundaingnichfe,nu,no·,,,2,,
59525,S0006-5105,0006,no nunecmailtigid,nu,no·,,,2,,
59685,S0006-5134,0006,nundabertatar,nu,no·,,,2,,
59762,S0006-5140,0006,intan dano nunanad,nu,no·,,,2,,
59820,S0006-5151,0006,cid nundedais,nu,no·,,,2,,
60525,S0006-5283,0006,annutorasnigtis,nu,no·,,,2,,
60551,S0006-5286,0006,nubitis,nu,no·,,,2,,
61084,S0006-5385,0006,annurig,nu,no·,,,2,,
62737,S0006-5632,0006,olnundianaifed [leg. olnundianaigfed],nu,no·,,,2,,
64165,S0006-5852,0006,amal nummesur,nu,no·,,,2,,
65094,S0006-5991,0006,conubadaitis,nu,no·,,,2,,
68636,S0006-6597,0006,manud fil,nu,no·,,,2,,
69888,S0006-6831,0006,nutsoesiu,nu,no·,,,2,,
71398,S0006-7103,0006,cianutiastais,nu,no·,,,2,,
72251,S0006-7276,0006,cianud bruthnaigedar,nu,no·,,,2,,
74281,S0006-7633,0006,anunda thinnachtae se,nu,no·,,,2,,
76349,S0006-7977,0006,manucomallainn,nu,no·,,,2,,
76946,S0006-8105,0006,cianudchanar,nu,no·,,,2,,
78219,S0006-8332,0006,nummeratsa,nu,no·,,,2,,
78737,S0006-8434,0006,nuntuailngigedar,nu,no·,,,2,,
87222,S0007-396,0007,cinud,nu,no·,,,2,,
89192,S0007-772,0007,ma nubed,nu,no·,,,2,,
89231,S0007-774,0007,ma nubed indib-sem,nu,no·,,,2,,
99140,S0007-2961,0007,ce nud·sluindi,nu,no·,,,2,,
99145,S0007-2962,0007,ma nud·chinni,nu,no·,,,2,,
101619,S0007-3289,0007,ce nud·ḟil,nu,no·,,,2,,
114979,S0012-51,0012,nut·asigthe,nu,no·,,,2,,
120715,S0053-4,0053,cenuded issidi,nu,no·,,,2,,
58399,S0006-4869,0006,amal núntet,nú,no·,,,2,,
93660,S0007-1940,0007,ma nu·toltanaiged,nu·,no·,,,2,,
114967,S0012-49,0012,nu·debthi[gtis],nu·,no·,,,2,,
115206,S0013-18,0013,nu·be duine,nu·,no·,,,2,,
117605,S0022-170,0022,nu·fasiged,nu·,no·,,,2,,
42674,S0006-2477,0006,orad [leg. doratad],o [leg. do],do·,,,1,,
78852,S0005-4,0005,rot·nert,ro,ro· 2,,,1,,
78894,S0005-6,0005,Ro·láthrath,ro,ro· 2,,,1,,
78970,S0005-10,0005,ro·génair,ro,ro· 2,,,1,,
78974,S0005-10,0005,rot·rath,ro,ro· 2,,,1,,
78988,S0005-10,0005,ro·n-ucais,ro,ro· 1,,,1,,
80111,S0005-60,0005,rom·léicis,ro,ro· 2,,,1,,
80924,S0005-96,0005,Ros·n-ír,Ro,ro· 2,,,1,,
80933,S0005-96,0005,ros·ndán,ro,ro· 2,,,1,,
81130,S0005-104,0005,roda·hír,ro,ro· 2,,,1,,
81822,S0005-134,0005,rod·creiti,ro,ro· 2,,,1,,
81825,S0005-134,0005,rod·car,ro,ro· 2,,,1,,
81830,S0005-134,0005,ro·coínsemmar,ro,ro· 2,,,1,,
81851,S0005-135,0005,ro·hír,ro,ro· 2,,,1,,
81877,S0005-136,0005,ro·chés,ro,ro· 2,,,1,,
81882,S0005-136,0005,ro·hícc,ro,ro· 2,,,1,,
82419,S0005-158,0005,ro·boí-sium,ro,ro· 2,,,1,,
82642,S0005-167,0005,Ro·fer,ro,ro· 2,,,1,,
82673,S0005-168,0005,ro baitseth,ro,ro· 2,,,1,,
82728,S0005-171,0005,ro·fer,ro,ro· 2,,,1,,
82797,S0005-173,0005,rob airlithe,ro,ro· 2,,,1,,
82825,S0005-175,0005,Robu coscrach,Ro,ro· 2,,,1,,
82837,S0005-175,0005,ro·decht,ro,ro· 2,,,1,,
82852,S0005-176,0005,ro·lá,ro,ro· 2,,,1,,
82906,S0005-178,0005,ro·cés,ro,ro· 2,,,1,,
82949,S0005-180,0005,Ce ro·cés,ro,ro· 2,,,1,,
82976,S0005-181,0005,ro·n-ailt-siu,ro,ro· 2,,,1,,
82996,S0005-182,0005,ro·chúalae,ro,ro· 1,,,1,,
83037,S0005-184,0005,ro·fer,ro,ro· 2,,,1,,
83129,S0005-188,0005,Ro·ggab,Ro,ro· 2,,,1,,
83135,S0005-188,0005,do·roígu,ro,ro· 2,,,1,,
83185,S0005-190,0005,ro·n-ucais,ro,ro· 2,,,1,,
83235,S0005-192,0005,ro·ṡert,ro,ro· 2,,,1,,
83256,S0005-193,0005,ro·hír,ro,ro· 2,,,1,,
83407,S0005-200,0005,ro·n-ucais,ro,ro· 2,,,1,,
83409,S0005-200,0005,ro·n-ailt,ro,ro· 2,,,1,,
83595,S0005-207,0005,rod·rir,ro,ro· 2,,,1,,
83757,S0005-213,0005,ro·nert,ro,ro· 2,,,1,,
83800,S0005-215,0005,ro·sloind,ro,ro· 2,,,1,,
83858,S0005-218,0005,ronda·car,ro,ro· 2,,,1,,
83971,S0005-223,0005,ro·cúalae,ro,ro· 1,,,1,,
83989,S0005-224,0005,Ro·sích,ro,ro· 2,,,1,,
83994,S0005-224,0005,ro·boí,ro,ro· 2,,,1,,
84002,S0005-224,0005,ro·gab,ro,ro· 2,,,1,,
84233,S0005-233,0005,ro·comallnad,ro,ro· 2,,,1,,
84370,S0005-239,0005,ro·boí,ro,ro· 2,,,1,,
84451,S0005-243,0005,robu Lucifer,ro,ro· 2,,,1,,
84608,S0005-251,0005,ro·cés,ro,ro· 2,,,1,,
84632,S0005-252,0005,ro·ringed,ro,ro· 2,,,1,,
84702,S0005-255,0005,ro·boí,ro,ro· 2,,,1,,
85031,S0005-269,0005,rod·ṡamlastar,ro,ro· 2,,,1,,
27757,S0006-6,0006,7 roásaiset,ro,ro· 2,,,1,,
27854,S0006-21,0006,rombu imaircide,ro,ro· 2,,,1,,
27874,S0006-21,0006,rocet,ro,ro· 2,,,1,,
28234,S0006-70,0006,rogabad som,ro,ro· 2,,,1,,
28241,S0006-70,0006,robu immaircide,ro,ro· 2,,,1,,
28540,S0006-119,0006,rosegar,ro,ro· 1,,,1,,
28874,S0006-181,0006,roptis imdai,ro,ro· 2,,,1,,
28999,S0006-211,0006,rogabthe,ro,ro· 2,,,1,,
29383,S0006-277,0006,rocés,ro,ro· 2,,,1,,
29468,S0006-288,0006,rondnainmnigestar,ro,ro· 2,,,1,,
29512,S0006-296,0006,rogabad,ro,ro· 2,,,1,,
29766,S0006-328,0006,rongníth,ro,ro· 2,,,1,,
29794,S0006-336,0006,robói aflaithemnacht,ro,ro· 2,,,1,,
30018,S0006-386,0006,ronícad,ro,ro· 2,,,1,,
30022,S0006-386,0006,huare rombu suidigthe,ro,ro· 2,,,1,,
30229,S0006-432,0006,roáil,ro,ro· 2,,,1,,
30253,S0006-437,0006,rodebthaichsetar,ro,ro· 2,,,1,,
30363,S0006-457,0006,rondfírianaigestar som,ro,ro· 2,,,1,,
30370,S0006-458,0006,rombói dliged remdeicsen dé,ro,ro· 2,,,1,,
30493,S0006-485,0006,rorecht,ro,ro· 2,,,1,,
30629,S0006-510,0006,rongab,ro,ro· 2,,,1,,
30782,S0006-546,0006,rolomur,ro,ro· 1,,,1,,
30997,S0006-567,0006,rondboisom,ro,ro· 2,,,1,,
31235,S0006-601,0006,ɔroib mesar,ro,ro· 2,,,1,,
31287,S0006-608,0006,romferat,ro,ro· 2,,,1,,
31381,S0006-622,0006,rongenisom,ro,ro· 2,,,1,,
31484,S0006-642,0006,robtar lugu,ro,ro· 2,,,1,,
32058,S0006-739,0006,rofitir didiu,ro,ro· 1,,,1,,
32300,S0006-784,0006,rondlogad,ro,ro· 2,,,1,,
32315,S0006-788,0006,rogenair,ro,ro· 2,,,1,,
32323,S0006-788,0006,rocrochsat,ro,ro· 2,,,1,,
32348,S0006-791,0006,rongabthe,ro,ro· 2,,,1,,
32375,S0006-794,0006,rogabad,ro,ro· 2,,,1,,
32406,S0006-797,0006,rogabath,ro,ro· 2,,,1,,
32499,S0006-808,0006,rolegsat,ro,ro· 2,,,1,,
32513,S0006-808,0006,acht rondasaibset som,ro,ro· 2,,,1,,
32538,S0006-810,0006,rogabad,ro,ro· 2,,,1,,
32572,S0006-813,0006,rogabad,ro,ro· 2,,,1,,
32763,S0006-842,0006,rogenair,ro,ro· 2,,,1,,
32771,S0006-843,0006,rochet,ro,ro· 2,,,1,,
32787,S0006-843,0006,rocét de,ro,ro· 2,,,1,,
32802,S0006-845,0006,rocét,ro,ro· 2,,,1,,
33143,S0006-905,0006,amal rombói ingnae cáich,ro,ro· 2,,,1,,
33149,S0006-905,0006,rosnainmgestar som [leg. rosnainmnigestar som],ro,ro· 2,,,1,,
33209,S0006-914,0006,rocinset,ro,ro· 2,,,1,,
33230,S0006-917,0006,roadbartaigset,ro,ro· 2,,,1,,
33398,S0006-945,0006,robertaigset,ro,ro· 2,,,1,,
33487,S0006-961,0006,rongeni,ro,ro· 2,,,1,,
34177,S0006-1095,0006,rombói inbocht,ro,ro· 2,,,1,,
34243,S0006-1107,0006,rolondaigestar,ro,ro· 2,,,1,,
34285,S0006-1109,0006,rondageinset,ro,ro· 2,,,1,,
34446,S0006-1140,0006,rollaad,ro,ro· 2,,,1,,
34673,S0006-1180,0006,roceta,ro,ro· 2,,,1,,
34788,S0006-1194,0006,rondgab,ro,ro· 2,,,1,,
35061,S0006-1240,0006,robu cho adersetar,ro,ro· 2,,,1,,
35452,S0006-1304,0006,huare rongnith,ro,ro· 2,,,1,,
35526,S0006-1308,0006,rognéni [leg. rogéni],ro,ro· 2,,,1,,
35916,S0006-1384,0006,roetarcnaigestar,ro,ro· 2,,,1,,
36127,S0006-1428,0006,rogigsed,ro,ro· 2,,,1,,
36434,S0006-1471,0006,robuthol,ro,ro· 2,,,1,,
36520,S0006-1486,0006,rondabiad cech maith,ro,ro· 2,,,1,,
36971,S0006-1573,0006,rognathaigsetar,ro,ro· 2,,,1,,
37269,S0006-1635,0006,roerbirigsem,ro,ro· 2,,,1,,
37322,S0006-1638,0006,rogabad,ro,ro· 2,,,1,,
37340,S0006-1638,0006,rogabad,ro,ro· 2,,,1,,
37367,S0006-1640,0006,rogabad,ro,ro· 2,,,1,,
37478,S0006-1661,0006,rogabad,ro,ro· 2,,,1,,
37608,S0006-1675,0006,rogab,ro,ro· 2,,,1,,
37625,S0006-1675,0006,rogab,ro,ro· 2,,,1,,
38282,S0006-1770,0006,rodligestar,ro,ro· 2,,,1,,
38425,S0006-1781,0006,romincigestar,ro,ro· 2,,,1,,
38756,S0006-1856,0006,romorais,ro,ro· 2,,,1,,
38764,S0006-1859,0006,rochlói,ro,ro· 2,,,1,,
39206,S0006-1900,0006,rosnainmnigestar,ro,ro· 2,,,1,,
39271,S0006-1905,0006,rothecht,ro,ro· 2,,,1,,
39671,S0006-1976,0006,rogabad,ro,ro· 2,,,1,,
39680,S0006-1976,0006,forarobae,ro,ro· 2,,,1,,
39707,S0006-1979,0006,rongab,ro,ro· 2,,,1,,
39715,S0006-1981,0006,intan rocomallad[a],ro,ro· 2,,,1,,
39889,S0006-2009,0006,intan rosoirtha,ro,ro· 2,,,1,,
40095,S0006-2045,0006,cain rognatha,ro,ro· 2,,,1,,
40203,S0006-2070,0006,rorecht,ro,ro· 2,,,1,,
40978,S0006-2201,0006,robatar,ro,ro· 2,,,1,,
41005,S0006-2203,0006,amal rongab,ro,ro· 2,,,1,,
42016,S0006-2397,0006,rolina,ro,ro· 2,,,1,,
42064,S0006-2408,0006,roeirpset,ro,ro· 2,,,1,,
42084,S0006-2409,0006,robeth,ro,ro· 2,,,1,,
42115,S0006-2414,0006,robumar cuindrichthi,ro,ro· 2,,,1,,
42147,S0006-2424,0006,foroiblang,ro,ro· 2,,,1,,
42153,S0006-2425,0006,rofoirbthichsersu,ro,ro· 2,,,1,,
42160,S0006-2426,0006,rocloissiu,ro,ro· 2,,,1,,
42180,S0006-2426,0006,rongadsa,ro,ro· 2,,,1,,
42205,S0006-2428,0006,rogaidsom,ro,ro· 2,,,1,,
42385,S0006-2454,0006,rotachatar,ro,ro· 2,,,1,,
42441,S0006-2460,0006,rogab,ro,ro· 2,,,1,,
42451,S0006-2460,0006,roces,ro,ro· 2,,,1,,
42538,S0006-2469,0006,rom leicisse,ro,ro· 2,,,1,,
42590,S0006-2469,0006,romleicse [leg. romleicise],ro,ro· 2,,,1,,
42800,S0006-2499,0006,robu annumothaigtis,ro,ro· 2,,,1,,
43018,S0006-2529,0006,rolaad,ro,ro· 2,,,1,,
43050,S0006-2531,0006,ro chesom,ro,ro· 2,,,1,,
43077,S0006-2537,0006,rodedussa,ro,ro· 2,,,1,,
43181,S0006-2558,0006,ro comalnada,ro,ro· 2,,,1,,
43397,S0006-2601,0006,rommalt sa,ro,ro· 2,,,1,,
43524,S0006-2617,0006,rogabad,ro,ro· 2,,,1,,
43532,S0006-2617,0006,rogabad,ro,ro· 2,,,1,,
43723,S0006-2645,0006,rochreti,ro,ro· 2,,,1,,
43755,S0006-2648,0006,robu machdad,ro,ro· 2,,,1,,
43802,S0006-2650,0006,robói,ro,ro· 2,,,1,,
43810,S0006-2650,0006,rodaucai,ro,ro· 2,,,1,,
43840,S0006-2653,0006,rosec sat,ro,ro· 2,,,1,,
44078,S0006-2687,0006,robo [leg. roboi],ro,ro· 2,,,1,,
44096,S0006-2688,0006,robo [leg. roboi],ro,ro· 2,,,1,,
44320,S0006-2709,0006,rosuidigestar,ro,ro· 2,,,1,,
44594,S0006-2747,0006,robtar erdarcu de,ro,ro· 2,,,1,,
44607,S0006-2747,0006,roptar inducbaidiu de,ro,ro· 2,,,1,,
44700,S0006-2765,0006,resiu rooingthe,ro,ro· 2,,,1,,
44991,S0006-2821,0006,rodamsoersa,ro,ro· 2,,,1,,
45025,S0006-2826,0006,rommétrummaiged ón,ro,ro· 2,,,1,,
45048,S0006-2832,0006,rocachain,ro,ro· 2,,,1,,
45103,S0006-2845,0006,rogéni,ro,ro· 2,,,1,,
45113,S0006-2847,0006,roort,ro,ro· 2,,,1,,
45139,S0006-2853,0006,robói,ro,ro· 2,,,1,,
45253,S0006-2877,0006,árrombu suidigthe,ro,ro· 2,,,1,,
45262,S0006-2879,0006,huare romboi,ro,ro· 2,,,1,,
45274,S0006-2883,0006,robtar lana,ro,ro· 2,,,1,,
45279,S0006-2883,0006,romdis direchtai,ro,ro· 2,,,1,,
45349,S0006-2899,0006,rogab,ro,ro· 2,,,1,,
45385,S0006-2899,0006,huare roslechta,ro,ro· 2,,,1,,
45402,S0006-2902,0006,rodgab són,ro,ro· 2,,,1,,
45412,S0006-2904,0006,rocoscad,ro,ro· 2,,,1,,
45464,S0006-2915,0006,airroptar sonartu,ro,ro· 2,,,1,,
45542,S0006-2932,0006,arrrosonartnaigestar [leg. arrosonartnaigestar],ro,ro· 2,,,1,,
45607,S0006-2940,0006,ropsa huallach sa,ro,ro· 2,,,1,,
45615,S0006-2941,0006,romsa dia,ro,ro· 2,,,1,,
45620,S0006-2941,0006,rombith béu [leg. romsa bith béu],ro,ro· 2,,,1,,
45826,S0006-2983,0006,sechis rommisliged,ro,ro· 2,,,1,,
45831,S0006-2985,0006,rolethnaigser,ro,ro· 2,,,1,,
45841,S0006-2989,0006,rodedussa,ro,ro· 2,,,1,,
45964,S0006-3011,0006,rofoirbthichser,ro,ro· 2,,,1,,
45967,S0006-3011,0006,rorelais,ro,ro· 2,,,1,,
45971,S0006-3011,0006,robói,ro,ro· 2,,,1,,
45980,S0006-3012,0006,robu accubur,ro,ro· 2,,,1,,
45988,S0006-3013,0006,sechis rorelais,ro,ro· 2,,,1,,
46101,S0006-3027,0006,rocualasu,ro,ro· 1,,,1,,
46164,S0006-3035,0006,roícad,ro,ro· 2,,,1,,
46178,S0006-3037,0006,roprithach,ro,ro· 2,,,1,,
46246,S0006-3050,0006,arromertus,ro,ro· 2,,,1,,
46865,S0006-3129,0006,rodaingnigestar,ro,ro· 2,,,1,,
46937,S0006-3135,0006,sechis rofailsigestar son,ro,ro· 2,,,1,,
47139,S0006-3149,0006,rondsóer,ro,ro· 2,,,1,,
47142,S0006-3149,0006,rogab,ro,ro· 2,,,1,,
47269,S0006-3165,0006,roboi,ro,ro· 2,,,1,,
47437,S0006-3185,0006,arrombu ercheltae,ro,ro· 2,,,1,,
47535,S0006-3197,0006,rongaid,ro,ro· 2,,,1,,
47539,S0006-3197,0006,rondcualae,ro,ro· 2,,,1,,
47563,S0006-3198,0006,rondcechladar adi,ro,ro· 1,,,1,,
47798,S0006-3226,0006,aircein nant rochomairleic som,ro,ro· 2,,,1,,
47815,S0006-3227,0006,amalrobtar,ro,ro· 2,,,1,,
47935,S0006-3243,0006,robu accubu [leg. accubur],ro,ro· 2,,,1,,
48122,S0006-3262,0006,robói inammenmain,ro,ro· 2,,,1,,
48165,S0006-3267,0006,amal robuthol,ro,ro· 2,,,1,,
48320,S0006-3302,0006,roboi,ro,ro· 2,,,1,,
48410,S0006-3317,0006,intan romboi,ro,ro· 2,,,1,,
48424,S0006-3318,0006,intan rombói,ro,ro· 2,,,1,,
48663,S0006-3345,0006,rolin [leg. rolil],ro,ro· 2,,,1,,
48924,S0006-3398,0006,roboi,ro,ro· 2,,,1,,
49022,S0006-3398,0006,rogabsom,ro,ro· 2,,,1,,
49205,S0006-3420,0006,airníroadbartaigestar,ro,ro· 2,,,1,,
49207,S0006-3421,0006,rosiacht,ro,ro· 1,,,1,,
49215,S0006-3422,0006,rodumaigestar,ro,ro· 2,,,1,,
49222,S0006-3422,0006,rocutrummaigestar,ro,ro· 2,,,1,,
49224,S0006-3423,0006,robói,ro,ro· 2,,,1,,
49246,S0006-3423,0006,acht rogaid,ro,ro· 2,,,1,,
49787,S0006-3474,0006,romarbsat,ro,ro· 2,,,1,,
49896,S0006-3484,0006,rogabad,ro,ro· 2,,,1,,
50633,S0006-3586,0006,rosgab,ro,ro· 2,,,1,,
50738,S0006-3600,0006,rocét,ro,ro· 2,,,1,,
50900,S0006-3620,0006,robrénsat,ro,ro· 2,,,1,,
50961,S0006-3636,0006,robu acaratrad,ro,ro· 2,,,1,,
51052,S0006-3645,0006,arrofitir side,ro,ro· 1,,,1,,
51106,S0006-3658,0006,dorogbad,ro,ro· 1,,,1,,
51126,S0006-3662,0006,ronecat,ro,ro· 1,,,1,,
51135,S0006-3664,0006,resiu robetis,ro,ro· 2,,,1,,
51281,S0006-3688,0006,huare rombu amlabar,ro,ro· 2,,,1,,
51428,S0006-3707,0006,hirobae,ro,ro· 2,,,1,,
51578,S0006-3734,0006,airroboi,ro,ro· 2,,,1,,
51723,S0006-3760,0006,ronictha,ro,ro· 2,,,1,,
51728,S0006-3760,0006,rochreitset,ro,ro· 2,,,1,,
51735,S0006-3760,0006,rosoer,ro,ro· 2,,,1,,
51835,S0006-3781,0006,rodngabsom,ro,ro· 2,,,1,,
51844,S0006-3783,0006,rofoilsigthea,ro,ro· 2,,,1,,
52086,S0006-3825,0006,robatar,ro,ro· 2,,,1,,
52096,S0006-3826,0006,robatar,ro,ro· 2,,,1,,
52308,S0006-3856,0006,robumou,ro,ro· 2,,,1,,
52315,S0006-3856,0006,huare rombói,ro,ro· 2,,,1,,
52362,S0006-3868,0006,rosoirad,ro,ro· 2,,,1,,
52389,S0006-3876,0006,robói,ro,ro· 2,,,1,,
52421,S0006-3881,0006,robói,ro,ro· 2,,,1,,
52529,S0006-3907,0006,inni rombatar,ro,ro· 2,,,1,,
52566,S0006-3914,0006,robói,ro,ro· 2,,,1,,
52654,S0006-3927,0006,arrombu lonn,ro,ro· 2,,,1,,
52935,S0006-3961,0006,huare robummar bibdidni,ro,ro· 2,,,1,,
53091,S0006-3991,0006,roptar mebrai[g],ro,ro· 2,,,1,,
53261,S0006-4015,0006,rosuidigestar dano,ro,ro· 2,,,1,,
53716,S0006-4102,0006,rolín,ro,ro· 2,,,1,,
54047,S0006-4156,0006,rocar,ro,ro· 2,,,1,,
54301,S0006-4202,0006,robói,ro,ro· 2,,,1,,
54354,S0006-4207,0006,roechtrannaigsetar,ro,ro· 2,,,1,,
54363,S0006-4209,0006,roboi,ro,ro· 2,,,1,,
54454,S0006-4230,0006,roboi,ro,ro· 2,,,1,,
54598,S0006-4253,0006,adrochobairset,ro,ro· 2,,,1,,
54715,S0006-4268,0006,fosro ammamigestar,ro,ro· 2,,,1,,
54797,S0006-4278,0006,conropu ladia,ro,ro· 2,,,1,,
54817,S0006-4281,0006,coroib indithem,ro,ro· 2,,,1,,
54838,S0006-4287,0006,rogabad,ro,ro· 2,,,1,,
55537,S0006-4388,0006,robatar,ro,ro· 2,,,1,,
55687,S0006-4403,0006,rofessatar,ro,ro· 1,,,1,,
55823,S0006-4421,0006,ropridach,ro,ro· 2,,,1,,
55885,S0006-4434,0006,rocloatar,ro,ro· 1,,,1,,
55983,S0006-4461,0006,robu notimmiginn,ro,ro· 2,,,1,,
56106,S0006-4490,0006,roputhol,ro,ro· 2,,,1,,
56177,S0006-4502,0006,robói,ro,ro· 2,,,1,,
56304,S0006-4527,0006,intan romboi,ro,ro· 2,,,1,,
56414,S0006-4553,0006,robatar,ro,ro· 2,,,1,,
57070,S0006-4680,0006,noch immurgu ní robae,ro,ro· 2,,,1,,
57138,S0006-4691,0006,robatar,ro,ro· 2,,,1,,
57146,S0006-4691,0006,is indí rombatar,ro,ro· 2,,,1,,
57195,S0006-4693,0006,robói,ro,ro· 2,,,1,,
57223,S0006-4693,0006,rogabad,ro,ro· 2,,,1,,
57458,S0006-4734,0006,huare rocomallada,ro,ro· 2,,,1,,
57526,S0006-4740,0006,arrocomallus,ro,ro· 2,,,1,,
57672,S0006-4748,0006,roscribais,ro,ro· 2,,,1,,
57943,S0006-4797,0006,rometatar [leg. romertatar],ro,ro· 2,,,1,,
57977,S0006-4803,0006,cecruth rombatar,ro,ro· 2,,,1,,
58063,S0006-4811,0006,rondilmainaigset,ro,ro· 2,,,1,,
58373,S0006-4868,0006,robu arna eplet,ro,ro· 2,,,1,,
58389,S0006-4868,0006,coropith ch:::::son,ro,ro· 2,,,1,,
58777,S0006-4935,0006,robói,ro,ro· 2,,,1,,
58800,S0006-4936,0006,fobith romatar indarmthi,ro,ro· 2,,,1,,
59132,S0006-5022,0006,rodumaigestarsom,ro,ro· 2,,,1,,
59200,S0006-5030,0006,air rofes,ro,ro· 2,,,1,,
59244,S0006-5039,0006,sechis rogenset són,ro,ro· 2,,,1,,
59262,S0006-5042,0006,roscrutais,ro,ro· 2,,,1,,
59281,S0006-5050,0006,romadaichtea [leg. romadaichthea],ro,ro· 2,,,1,,
59373,S0006-5075,0006,rosuthchaigser,ro,ro· 2,,,1,,
59493,S0006-5098,0006,rocomallad,ro,ro· 2,,,1,,
59710,S0006-5136,0006,rongab,ro,ro· 2,,,1,,
59722,S0006-5136,0006,rongab,ro,ro· 2,,,1,,
59951,S0006-5176,0006,rodumagestar,ro,ro· 2,,,1,,
60116,S0006-5214,0006,cén rombatar,ro,ro· 2,,,1,,
60153,S0006-5219,0006,rotechtsat,ro,ro· 2,,,1,,
60196,S0006-5225,0006,rorois,ro,ro· 2,,,1,,
60251,S0006-5237,0006,roboi,ro,ro· 2,,,1,,
60344,S0006-5259,0006,rongenairsom,ro,ro· 2,,,1,,
60848,S0006-5341,0006,acht robronach,ro,ro· 2,,,1,,
60855,S0006-5342,0006,rogabad,ro,ro· 2,,,1,,
60874,S0006-5346,0006,rocomadasaiged,ro,ro· 2,,,1,,
60885,S0006-5348,0006,robatar,ro,ro· 2,,,1,,
61142,S0006-5394,0006,robuferr,ro,ro· 2,,,1,,
61268,S0006-5410,0006,ronecar,ro,ro· 1,,,1,,
61660,S0006-5486,0006,is indí rondannícaisni,ro,ro· 2,,,1,,
61762,S0006-5501,0006,robad maith,ro,ro· 2,,,1,,
62260,S0006-5570,0006,rogab,ro,ro· 2,,,1,,
62272,S0006-5570,0006,rogab,ro,ro· 2,,,1,,
62370,S0006-5584,0006,roleicthea,ro,ro· 2,,,1,,
62483,S0006-5597,0006,nirochreitset,ro,ro· 2,,,1,,
62504,S0006-5600,0006,robtar bec [leg. beca],ro,ro· 2,,,1,,
62543,S0006-5602,0006,robu bithsóimech [leg. sóinmech],ro,ro· 2,,,1,,
62573,S0006-5606,0006,rocairdnigtis,ro,ro· 2,,,1,,
63771,S0006-5793,0006,robui,ro,ro· 2,,,1,,
63842,S0006-5811,0006,roseimigthea,ro,ro· 2,,,1,,
63878,S0006-5818,0006,rondoirmaigsem [leg. rondoirmamaigsem],ro,ro· 2,,,1,,
64526,S0006-5902,0006,dindí rombói,ro,ro· 2,,,1,,
64565,S0006-5908,0006,robu si,ro,ro· 2,,,1,,
64715,S0006-5938,0006,roairius,ro,ro· 2,,,1,,
64825,S0006-5953,0006,robú mór,ro,ro· 2,,,1,,
64904,S0006-5961,0006,amal rocretset,ro,ro· 2,,,1,,
64908,S0006-5961,0006,romdar tosge maith,ro,ro· 2,,,1,,
64942,S0006-5965,0006,rondanáigestar,ro,ro· 2,,,1,,
65018,S0006-5978,0006,intan romboi,ro,ro· 2,,,1,,
65071,S0006-5988,0006,rosengatar,ro,ro· 2,,,1,,
65084,S0006-5990,0006,roleldar,ro,ro· 2,,,1,,
65124,S0006-5995,0006,huare romsa ugaire,ro,ro· 2,,,1,,
65166,S0006-6005,0006,rongnitha,ro,ro· 2,,,1,,
65493,S0006-6062,0006,rogíuil,ro,ro· 2,,,1,,
65591,S0006-6074,0006,air roboi,ro,ro· 2,,,1,,
65653,S0006-6078,0006,rogabad,ro,ro· 2,,,1,,
65714,S0006-6091,0006,rouc,ro,ro· 2,,,1,,
65870,S0006-6118,0006,iarsindí rombi,ro,ro· 2,,,1,,
65932,S0006-6130,0006,robói,ro,ro· 2,,,1,,
65997,S0006-6141,0006,robitha,ro,ro· 2,,,1,,
66044,S0006-6151,0006,robu duthabernacuil,ro,ro· 2,,,1,,
66048,S0006-6151,0006,robu ainm son,ro,ro· 2,,,1,,
66077,S0006-6155,0006,robói,ro,ro· 2,,,1,,
66184,S0006-6173,0006,robu rí,ro,ro· 2,,,1,,
66218,S0006-6181,0006,roingraigthea,ro,ro· 2,,,1,,
66389,S0006-6213,0006,rondoirammamaigestar [leg. rondoirmamaigestar],ro,ro· 2,,,1,,
66579,S0006-6238,0006,corroib,ro,ro· 2,,,1,,
67053,S0006-6322,0006,amal roirtha [leg. rosoirtha],ro,ro· 2,,,1,,
67057,S0006-6322,0006,rosoirtha,ro,ro· 2,,,1,,
67190,S0006-6341,0006,roboí,ro,ro· 2,,,1,,
67198,S0006-6342,0006,robói,ro,ro· 2,,,1,,
67399,S0006-6380,0006,rofoilsigestar,ro,ro· 2,,,1,,
67417,S0006-6383,0006,robói,ro,ro· 2,,,1,,
67595,S0006-6409,0006,robatar,ro,ro· 2,,,1,,
67736,S0006-6424,0006,rombatar,ro,ro· 2,,,1,,
67928,S0006-6453,0006,robumaith,ro,ro· 2,,,1,,
67940,S0006-6454,0006,amal fondrodamnatar,ro,ro· 2,,,1,,
